pricePerNight,nbChambres,city,zipCode,nbSallesDeBain,Date,piscine,url,id
119,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/12182427?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,12182427
80,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/26744861?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,26744861
41,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/20296955?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,20296955
54,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/20419977?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,20419977
37,2,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/9430827?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,9430827
96,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/38454895?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,38454895
78,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/34698341?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,34698341
75,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/29668370?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,29668370
83,2,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/27362400?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,27362400
28,8,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/43201480?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=c5a1872f-0628-409d-8f2d-cd1e287901b6,43201480
37,2,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/9430827?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,9430827
83,2,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/27362400?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,27362400
154,3,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/33680225?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,33680225
53,2,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/19452608?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,19452608
118,2,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/11016021?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,11016021
60,3,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/5345885?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,5345885
95,3,,,,30/06/2020,False,https://www.airbnb.fr/rooms/40199659?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,40199659
29,,,,,30/06/2020,False,https://www.airbnb.fr/rooms/15173058?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,15173058
107,2,,,,30/06/2020,False,https://www.airbnb.fr/rooms/36033850?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,36033850
63,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/38685617?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,38685617
77,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/18530992?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,18530992
131,2,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/38454841?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,38454841
72,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/22303360?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,22303360
201,4,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/34491023?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,34491023
35,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/16990418?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,16990418
93,2,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/41767086?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,41767086
90,,,,,30/06/2020,False,https://www.airbnb.fr/rooms/18943905?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,18943905
55,2,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/15857941?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,15857941
66,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/20647151?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,20647151
58,4,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/6569640?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=a26b4eaa-99ea-49d6-a4b6-d3551ffd2631,6569640
